Year	Day	Hour	NEE	qcNEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
--	--	--	umolm-2s-1	--	Wm-2	Wm-2	Wm-2	degC	degC	%	hPa	ms-1
1998	355	9.5	-9999	2	13.03	-9999	28.08	-1.5	1.77	87.31	0.7	0.67
1998	355	10	-9999	2	22.16	-9999	101.81	-1.5	1.75	87.83	0.7	0.66
1998	355	10.5	-9999	2	27.81	-9999	66.1	-1.4	1.74	87.09	0.7	0.81
1998	355	11	-9999	2	18.89	43.67	61.89	-1.4	1.73	87.16	0.7	0.65
1998	355	11.5	-9999	2	31.97	18.16	92.89	-1.3	1.72	86.39	0.8	0.77
1998	355	12	-9999	2	56.17	14.34	113.72	-1.2	1.72	84.96	0.8	0.85
1998	355	12.5	-9999	2	48	36.1	156.96	-1.1	1.71	84.04	0.9	0.86
1998	355	13	-9999	2	32.74	17.83	166.01	-0.9	1.7	83.36	1	0.7
1998	355	13.5	-9999	2	41.99	26.3	142.38	-0.7	1.7	82.97	1	0.79
1998	355	14	-9999	2	26	22.17	170.25	-0.9	1.71	82.34	1	0.86
1998	355	14.5	-9999	2	92.03	34.23	112.18	-0.8	1.7	77.13	1.3	1.02
1998	355	15	-9999	2	51.15	-10.34	28.24	-1.1	1.69	76.29	1.3	0.88
1998	355	15.5	0.17	1	-4.95	-16.39	0	-1.1	1.67	79.67	1.1	0.68
1998	355	16	1.14	1	52.38	-32.71	0	-1.1	1.65	79.86	1.1	0.85
1998	355	16.5	-0.47	1	0.04	-4.2	0	-1.1	1.63	81.17	1.1	0.74
1998	355	17	1.3	1	8.25	4.25	0	-1.2	1.61	85.03	0.8	0.74
1998	355	17.5	0.75	1	5.83	-27.18	0	-1.3	1.58	87.81	0.7	0.57
1998	355	18	1.29	1	7.41	-15.24	0	-1.4	1.57	89.96	0.6	0.57
1998	355	18.5	0.97	1	8.22	-26.52	0	-1.3	1.55	91.77	0.5	0.64
1998	355	19	1.23	1	8.21	-0.74	0	-1.4	1.54	91.72	0.5	0.67
1998	355	19.5	0.97	1	9.61	-12.9	0	-1.5	1.53	92.68	0.4	0.77
1998	355	20	2.77	1	7.94	-3.17	0	-1.6	1.51	93.4	0.4	0.73
1998	355	20.5	1.09	1	7	0.58	0	-1.6	1.49	93.07	0.4	0.73
1998	355	21	-1.73	1	11.07	-9.22	0	-1.7	1.48	93.49	0.4	0.74
1998	355	21.5	-9999	2	5.99	2.39	0	-1.8	1.47	93.28	0.4	0.67
1998	355	22	1.5	1	12.13	-0.31	0	-1.8	1.46	92.98	0.4	0.7
1998	355	22.5	0.13	1	2.52	-1.45	0	-1.8	1.44	92.26	0.4	0.59
1998	355	23	1.58	1	3.74	-10.15	0	-1.7	1.43	93.11	0.4	0.67
1998	355	23.5	0.18	1	8.85	-2.53	0	-1.7	1.42	92.98	0.4	0.78
1998	356	0	-0.66	1	6.78	1.17	0	-1.7	1.41	92.91	0.4	0.79
1998	356	0.5	1.86	1	9.62	-1.37	0	-1.8	1.4	93.41	0.4	0.67
1998	356	1	-0.56	1	11.55	-3.99	0	-1.8	1.39	92.92	0.4	0.64
1998	356	1.5	0.51	1	8.51	0.75	0	-2	1.39	93.79	0.3	0.71
1998	356	2	1.45	1	8.97	-13.09	0	-2.1	1.38	94.09	0.3	0.7
1998	356	2.5	0.81	1	12.29	-7.02	0	-2	1.37	92.89	0.4	0.64
1998	356	3	0.25	1	1.3	-0.8	0	-2	1.37	92.63	0.4	0.58
1998	356	3.5	1.59	1	12.8	-9.33	0	-2.1	1.36	93.09	0.4	0.57
1998	356	4	0.55	1	4.1	-8.39	0	-2	1.36	92.77	0.4	0.53
1998	356	4.5	0.65	1	15.01	-13.22	0	-2	1.35	93.16	0.4	0.73
1998	356	5	1.68	1	16.12	-16.99	0	-2.1	1.35	92.54	0.4	0.66
1998	356	5.5	0.17	1	-0.95	-23.71	0	-2.3	1.35	93.12	0.4	0.61
1998	356	6	1.1	1	-2.75	-40.28	0	-2.3	1.34	93.65	0.3	0.62
1998	356	6.5	0.28	1	-1.02	-29.3	0	-2.4	1.33	93.39	0.3	0.57
1998	356	7	0.48	1	-2.92	-15.53	0	-2.4	1.32	92.86	0.4	0.53
1998	356	7.5	0.43	1	-3.48	-29.62	0	-2.4	1.31	92.39	0.4	0.51
1998	356	8	0.66	1	-0.84	-22.31	0	-2.1	1.31	92.19	0.4	0.61
1998	356	8.5	-0.04	1	0.42	-17.87	4.06	-2	1.3	92.72	0.4	0.55
1998	356	9	0.37	1	0.75	-31.22	12.95	-1.9	1.3	93.04	0.4	0.61
1998	356	9.5	-0.09	1	7.14	-9.98	32.3	-1.8	1.29	93.14	0.4	0.57
1998	356	10	-0.01	1	10.21	-17.79	45.49	-1.5	1.29	93.04	0.4	0.48
1998	356	10.5	-0.01	1	16.74	-11.92	67.64	-1.4	1.29	93.35	0.4	0.43
1998	356	11	-1.65	1	22.08	8.65	82.77	-1.1	1.3	93.39	0.4	0.51
1998	356	11.5	-0.2	1	21.13	0.51	113.29	-0.9	1.3	93.49	0.4	0.5
1998	356	12	-0.94	1	38.45	3.92	92.8	-1.1	1.3	94.36	0.3	0.61
1998	356	12.5	-1.63	1	35.49	18.48	124.33	-1	1.31	94.35	0.3	0.6
1998	356	13	-0.6	1	34.06	35.78	128.48	-0.8	1.31	93.39	0.4	0.62
1998	356	13.5	-1.53	1	21.5	23.04	85.3	-0.7	1.32	93.27	0.4	0.51
1998	356	14	-1.15	1	18.66	-3.82	62.6	-0.9	1.32	94.18	0.3	0.46
1998	356	14.5	-1.16	1	19.39	-9.3	42.11	-1	1.33	93.91	0.3	0.5
1998	356	15	0.24	1	17.41	-8.37	23.38	-1.1	1.33	94.82	0.3	0.45
1998	356	15.5	0.2	1	4.77	-10.04	0	-1	1.33	93.72	0.4	0.34
1998	356	16	0.09	1	9.02	-18.29	0	-1	1.34	93.69	0.4	0.49
1998	356	16.5	1.39	1	6.47	-33.35	0	-1	1.34	93.54	0.4	0.41
1998	356	17	0.82	1	8.66	-11.9	0	-1.1	1.34	93.15	0.4	0.43
1998	356	17.5	1.27	1	2.83	-10.17	0	-1.2	1.34	93.55	0.4	0.48
1998	356	18	1.97	1	-1.13	-12.07	0	-1.2	1.34	93.2	0.4	0.31
1998	356	18.5	-9999	2	0.31	-17.8	0	-1.3	1.35	92.99	0.4	0.29
1998	356	19	-9999	2	6.41	-18.93	0	-1.2	1.35	92.82	0.4	0.29
1998	356	19.5	-9999	2	6.7	-10.01	0	-1.1	1.35	92.41	0.4	0.28
1998	356	20	2.09	1	8.28	-18.1	0	-1.2	1.35	92.76	0.4	0.38
1998	356	20.5	1.21	1	7.24	-27.46	0	-1.2	1.35	93.41	0.4	0.47
1998	356	21	-9999	2	3.28	-19.71	0	-1.2	1.35	93.72	0.4	0.31
1998	356	21.5	-9999	2	3.25	-12.46	0	-1.2	1.35	93.71	0.4	0.29
1998	356	22	-9999	2	0.48	-7.64	0	-1.1	1.35	92.9	0.4	0.19
1998	356	22.5	-9999	2	0.51	-7.84	0	-1.1	1.35	93.31	0.4	0.1
1998	356	23	-9999	2	-0.79	-7.64	0	-1	1.35	93.05	0.4	0.04
1998	356	23.5	-9999	2	0.52	-7.93	0	-1.2	1.35	93.71	0.4	0.08
1998	357	0	-9999	2	-0.49	-8.36	0	-1.1	1.35	93.09	0.4	0.1
1998	357	0.5	-9999	2	3.76	-9.48	0	-1.1	1.35	93.79	0.4	0.17
1998	357	1	-9999	2	-1.46	-7.75	0	-1.2	1.35	94.01	0.3	0.12
1998	357	1.5	-9999	2	1.55	-7.76	0	-1.2	1.35	93.32	0.4	0.13
1998	357	2	-9999	2	1.51	-11.45	0	-1.1	1.35	93.6	0.4	0.2
1998	357	2.5	-9999	2	3.33	-17.36	0	-1.1	1.35	93.41	0.4	0.29
1998	357	3	-9999	2	0.12	-7.9	0	-1.3	1.35	94.04	0.3	0.17
1998	357	3.5	-9999	2	-0.65	-12.18	0	-1.3	1.35	93.74	0.4	0.13
1998	357	4	-9999	2	-0.39	-12.54	0	-1.1	1.35	92.9	0.4	0.22
1998	357	4.5	-9999	2	1.66	-11.31	0	-1.1	1.35	93.03	0.4	0.18
1998	357	5	-9999	2	-0.03	-9.38	0	-1.1	1.35	93.28	0.4	0.16
1998	357	5.5	-9999	2	0.54	-10.44	0	-1	1.35	93.12	0.4	0.17
1998	357	6	-9999	2	0.54	-7.61	0	-1	1.35	93.38	0.4	0.11
1998	357	6.5	-9999	2	-0.07	-7.48	0	-0.9	1.36	93.06	0.4	0.08
1998	357	7	-9999	2	0.3	-7.5	0	-1	1.36	94.28	0.3	0.11
1998	357	7.5	-9999	2	3.65	-11.58	0	-0.8	1.36	93.78	0.4	0.18
1998	357	8	-9999	2	-0.13	-7.57	0	-0.7	1.36	94.17	0.3	0.12
1998	357	8.5	-9999	2	-0.29	-12.86	2.89	-0.5	1.35	93.8	0.4	0.15
1998	357	9	0.27	1	-1.81	-9.98	16.52	-0.4	1.36	94.45	0.3	0.25
1998	357	9.5	0.81	1	-4.16	-7.39	31.53	-0.2	1.36	94.19	0.4	0.2
1998	357	10	-1.51	1	2.22	-12.45	52.2	0	1.36	93.79	0.4	0.18
1998	357	10.5	-9999	2	-9999	-9999	98.21	0.2	1.36	94.08	0.4	0.72
1998	357	11	-9999	2	20.36	8.04	210.95	0.6	1.37	94.03	0.4	0.26
1998	357	11.5	-2.23	1	29.06	46.29	270.71	1	1.37	92.95	0.5	0.24
1998	357	12	-2.46	1	54.05	14.62	262.96	1.3	1.38	82.44	1.2	0.33
1998	357	12.5	-1.67	1	71.29	33.07	266.56	1.6	1.38	79.22	1.4	0.4
1998	357	13	-3.48	1	60.08	35.77	265.42	1.6	1.38	78.12	1.5	0.38
1998	357	13.5	-2.13	1	58.08	34.7	245.52	1.8	1.39	75.54	1.7	0.4
1998	357	14	-2.73	1	75.99	32.61	211.32	2	1.39	74.14	1.8	0.37
1998	357	14.5	-1.5	1	55.19	28.25	165.18	1.7	1.39	75.77	1.7	0.41
1998	357	15	-0.94	1	46.95	6.53	113.13	1.4	1.39	74.67	1.7	0.44
1998	357	15.5	1.44	1	23.03	-0.17	0	0.7	1.39	75.34	1.6	0.49
1998	357	16	2.06	1	11.82	-13.4	0	-0.3	1.38	78.9	1.3	0.51
1998	357	16.5	-0.47	1	2.77	-16.81	0	-0.6	1.36	90.8	0.5	0.43
1998	357	17	1.45	1	2.89	-24.06	0	-0.7	1.34	79.95	1.2	0.44
1998	357	17.5	-0.27	1	1.7	-31.75	0	-0.7	1.32	79.42	1.2	0.47
1998	357	18	2.51	1	12.85	-31.2	0	-0.9	1.3	79.05	1.2	0.59
1998	357	18.5	0.26	1	8.06	-29.75	0	-1.1	1.28	78.38	1.2	0.61
1998	357	19	0.4	1	7.04	-23.95	0	-1.2	1.25	78.32	1.2	0.51
1998	357	19.5	1.16	1	5.21	-26.53	0	-1.3	1.23	78.05	1.2	0.48
1998	357	20	3.23	1	1.2	-14.2	0	-1.5	1.2	78.56	1.2	0.35
1998	357	20.5	-9999	2	2.34	-24.47	0	-1.4	1.18	77.19	1.3	0.19
1998	357	21	-9999	2	3.1	-16.03	0	-1.5	1.16	77.09	1.3	0.26
1998	357	21.5	2.86	1	2.69	-25.99	0	-1.5	1.14	77.91	1.2	0.48
1998	357	22	-1.53	1	6.64	-20.7	0	-1.3	1.11	77.42	1.3	0.5
1998	357	22.5	2.37	1	2.47	-23.22	0	-1.4	1.08	79.27	1.2	0.36
1998	357	23	-1.7	1	3.14	-22.37	0	-1.2	1.07	79.29	1.2	0.34
1998	357	23.5	-0.69	1	13.56	-49.19	0	-1	1.05	80.65	1.1	0.74
1998	358	0	-9999	2	-9999	-78.8	0	-0.3	1.04	82.01	1.1	0.95
1998	358	0.5	-9999	2	15.1	-55.76	0	-0.4	1.03	90.33	0.6	0.75
1998	358	1	0.64	1	4.04	-6.82	0	-0.3	1.01	92.22	0.5	0.65
1998	358	1.5	-1.08	1	18.36	-30.36	0	-0.3	0.99	92.37	0.5	0.83
1998	358	2	-1.16	1	17.01	-20.13	0	0	0.98	92.88	0.4	0.82
1998	358	2.5	-4.22	1	17.05	-21.76	0	0	0.97	92.77	0.4	0.85
1998	358	3	-0.45	1	18.1	-34.43	0	0.2	0.96	92.67	0.5	0.77
1998	358	3.5	0.65	1	30.03	-45.82	0	0.4	0.95	93.88	0.4	0.63
1998	358	4	-0.57	1	2.14	-22.15	0	0.7	0.94	93.35	0.4	0.59
1998	358	4.5	-9999	2	-9999	-74.16	0	1	0.93	93.09	0.5	0.71
1998	358	5	-9999	2	-9999	-120.49	0	1.3	0.93	94.37	0.4	0.86
1998	358	5.5	2.61	1	5.55	-24.05	0	0.4	0.93	94.09	0.4	0.48
1998	358	6	1.92	1	14.02	-52.48	0	-0.2	0.92	94.46	0.3	0.38
1998	358	6.5	0.81	1	12.61	-15.68	0	-0.4	0.91	93.65	0.4	0.65
1998	358	7	0.03	1	10.23	-38.5	0	-0.2	0.9	93.42	0.4	0.59
1998	358	7.5	3.1	1	19.98	-37.2	0	-0.8	0.9	94.51	0.3	0.7
1998	358	8	3.04	1	-0.38	1.96	0	-2.3	0.88	94.75	0.3	0.68
1998	358	8.5	3.39	1	2.23	-7.2	4.09	-3	0.87	93.87	0.3	0.59
1998	358	9	1.38	1	2.82	4.59	25.68	-3.3	0.85	93.32	0.3	0.62
1998	358	9.5	0.89	1	10.27	15.2	63.46	-3.1	0.82	92.54	0.4	0.69
1998	358	10	-0.46	1	10.66	62.96	83.14	-2.9	0.8	93.36	0.3	1.05
1998	358	10.5	-0.51	1	20.75	-30.86	102.09	-2.2	0.78	92.97	0.4	0.48
1998	358	11	-1.36	1	9.39	14.29	127.87	-1.5	0.76	93.76	0.3	0.56
1998	358	11.5	-2.35	1	-5.69	11.35	127.56	-1	0.76	94.4	0.3	0.66
1998	358	12	-1.78	1	12.49	27.44	144.63	-0.3	0.75	93.77	0.4	0.69
1998	358	12.5	-0.66	1	12.54	67.6	162.07	-0.4	0.75	94.34	0.3	0.7
1998	358	13	-0.9	1	12.98	27.44	144.08	-0.3	0.76	94.32	0.3	0.67
1998	358	13.5	0.19	1	5.92	54.31	120.39	-0.7	0.75	94.02	0.3	0.84
1998	358	14	2.28	1	11.87	33.71	90.34	-0.6	0.76	94.16	0.3	0.87
1998	358	14.5	1.14	1	-5.32	11.44	64.93	-0.6	0.75	93.61	0.4	0.67
1998	358	15	1.2	1	9.41	1.41	32.88	-0.6	0.76	94.58	0.3	0.59
1998	358	15.5	-0.46	1	11.87	-7.14	0	-0.5	0.76	93.76	0.4	0.51
1998	358	16	0.7	1	7.13	-6.69	0	-0.6	0.76	94.53	0.3	0.56
1998	358	16.5	1.2	1	3.26	-9.48	0	-0.9	0.76	95.44	0.3	0.44
1998	358	17	1.37	1	7.47	-10.34	0	-1.2	0.76	95.51	0.3	0.38
1998	358	17.5	0.65	1	0.4	-18.64	0	-1.2	0.76	94.99	0.3	0.32
1998	358	18	-0.29	1	1.42	-7.28	0	-0.9	0.76	93.77	0.4	0.41
1998	358	18.5	0.71	1	0.58	-13.05	0	-0.7	0.76	93.69	0.4	0.38
1998	358	19	0.16	1	1.55	-18.29	0	-0.4	0.77	93.51	0.4	0.43
1998	358	19.5	0.12	1	3.37	-16.08	0	-0.2	0.77	93.89	0.4	0.37
1998	358	20	3.66	1	6.02	-22.86	0	0.1	0.78	93.04	0.4	0.54
1998	358	20.5	0.64	1	4.62	-15.53	0	0.2	0.78	93.71	0.4	0.54
1998	358	21	0.95	1	3.76	-23.44	0	0.2	0.79	93.7	0.4	0.53
1998	358	21.5	0.6	1	3.61	-24.78	0	0.2	0.79	93.96	0.4	0.45
1998	358	22	1	1	4.63	-25.38	0	0.2	0.8	94.44	0.3	0.44
1998	358	22.5	0.42	1	4.57	-30.59	0	0.2	0.8	94.57	0.3	0.51
1998	358	23	0.67	1	1.56	-22.83	0	0.2	0.81	94.61	0.3	0.47
1998	358	23.5	-9999	2	-9999	-9999	0	0.3	0.81	93.82	0.4	0.63
1998	359	0	-9999	2	3.29	-32.17	0	0.3	0.82	94.52	0.3	0.59
1998	359	0.5	1.84	1	4.07	-23.47	0	0.2	0.83	94.42	0.3	0.54
1998	359	1	1.14	1	15.38	-7.71	0	0.1	0.83	94.26	0.4	0.68
1998	359	1.5	0.55	1	2.17	-0.56	0	0.1	0.84	94.37	0.3	0.59
1998	359	2	-1.19	1	-1.21	-1.71	0	0	0.85	94.82	0.3	0.57
1998	359	2.5	1.19	1	3.31	-0.63	0	0.1	0.86	94.27	0.4	0.66
1998	359	3	0.1	1	-0.14	-3.47	0	0.1	0.87	94.16	0.4	0.54
1998	359	3.5	1.2	1	4.42	-5.53	0	0.1	0.88	93.81	0.4	0.54
1998	359	4	-0.96	1	2.09	0.83	0	0.1	0.89	93.62	0.4	0.73
1998	359	4.5	-2.25	1	5.6	1.86	0	0.3	0.9	94.15	0.4	0.76
1998	359	5	-0.26	1	-3.68	0.54	0	0.3	0.91	94.74	0.3	0.66
1998	359	5.5	1.98	1	15.59	-9.51	0	0.3	0.92	94.49	0.3	0.66
1998	359	6	1.38	1	6.91	-10.63	0	0.1	0.94	94.2	0.4	0.75
1998	359	6.5	0.52	1	3.74	-17.65	0	-0.1	0.94	93.51	0.4	0.71
1998	359	7	1.59	1	7.48	-17.71	0	-0.3	0.95	93.89	0.4	0.71
1998	359	7.5	1.58	1	8.75	-21.52	0	-0.4	0.94	93.67	0.4	0.77
1998	359	8	-9999	2	18.18	-32.1	0	-0.5	0.93	94.09	0.3	0.74
1998	359	8.5	0.59	1	-5.12	-18.94	8.7	-0.4	0.93	93.7	0.4	0.81
1998	359	9	0.33	1	32.74	-24.83	50.75	-0.1	0.92	93.56	0.4	0.69
1998	359	9.5	-1.27	1	6.68	13.03	83.45	0.3	0.91	93.75	0.4	0.82
1998	359	10	-1.62	1	20.66	65.39	165.05	0.8	0.91	94.73	0.3	0.93
1998	359	10.5	-3.18	1	22.43	70.08	191.75	1.2	0.91	95.7	0.3	0.9
1998	359	11	-2.14	1	14.65	101.54	249.06	1.6	0.91	77.19	1.6	0.91
1998	359	11.5	-1.96	1	23.47	81.57	179.33	1.9	0.91	56.28	3.1	1.05
1998	359	12	-2.24	1	22.32	66.21	154.1	1.9	0.92	56.13	3.1	1.1
1998	359	12.5	-3.05	1	14.29	113.38	237.52	2.6	0.93	56.07	3.2	0.99
1998	359	13	-2.46	1	-5.16	60.54	138.32	2.9	0.95	58.06	3.2	0.95
1998	359	13.5	-3.58	1	4.47	77.18	118.52	3.3	0.98	59.39	3.1	1.1
1998	359	14	-2.39	1	33.2	34.75	109.66	3.4	1.03	60.52	3.1	0.99
1998	359	14.5	-2.25	1	4.94	68.95	92.8	3.5	1.09	63.81	2.8	0.94
1998	359	15	-2.85	1	-14.27	22.73	41.09	3.6	1.15	65.9	2.7	0.87
1998	359	15.5	0.59	1	25.7	40.35	0	3.5	1.22	68.86	2.5	0.93
1998	359	16	-0.03	1	12.43	7.25	0	3.3	1.29	72.12	2.2	0.84
1998	359	16.5	1.92	1	21.45	6.2	0	3.4	1.35	72.8	2.1	0.81
1998	359	17	0.67	1	-2.73	4.46	0	3.4	1.41	73.41	2.1	0.74
1998	359	17.5	1.95	1	7.7	1.56	0	3.3	1.45	73.52	2.1	0.67
1998	359	18	-0.38	1	-2.94	1.52	0	3.3	1.5	73.73	2	0.68
1998	359	18.5	0.88	1	-2.63	3.76	0	3.2	1.55	75.12	1.9	0.69
1998	359	19	-0.06	1	3.03	7.25	0	3.1	1.59	76.21	1.8	0.63
1998	359	19.5	1.13	1	-7.48	0.17	0	3.2	1.63	76.8	1.8	0.73
1998	359	20	8.01	1	0.38	14.85	0	3.5	1.67	75.94	1.9	0.93
1998	359	20.5	0.72	1	-5.86	-7.73	0	3.6	1.71	75.84	1.9	0.7
1998	359	21	0.49	1	-1.89	-13	0	3.8	1.75	76.28	1.9	0.58
1998	359	21.5	0.25	1	0.69	-10.18	0	4.2	1.79	75.42	2	0.71
1998	359	22	-9999	2	5.33	-9.68	0	4.3	1.84	75.72	2	0.76
1998	359	22.5	1.09	1	-3.44	-5.39	0	4.3	1.89	76.46	2	0.77
1998	359	23	0.34	1	-4.37	-10.34	0	3.9	1.94	77.8	1.8	0.65
1998	359	23.5	1.09	1	-1.63	-3.62	0	3.8	1.98	78.55	1.7	0.81
1998	360	0	1.14	1	-2.26	-9.25	0	3.9	2.02	77.85	1.8	0.86
1998	360	0.5	-0.3	1	7.01	-27.71	0	4	2.05	78.43	1.8	0.68
1998	360	1	-0.49	1	4.46	-21.03	0	5.1	2.07	75.74	2.1	1.09
1998	360	1.5	1.82	1	7.59	36.86	0	5.1	2.13	75.88	2.1	1.2
1998	360	2	0.39	1	-14.85	9.63	0	4.9	2.19	75.94	2.1	0.93
1998	360	2.5	1.17	1	-1.92	-8.98	0	4.9	2.25	75.97	2.1	0.92
1998	360	3	1.71	1	-5.67	8.43	0	5.2	2.29	75.91	2.1	1.05
1998	360	3.5	-0.1	1	2.62	42.76	0	5.3	2.33	75.3	2.2	1.25
1998	360	4	0.83	1	9.44	70.05	0	5.2	2.39	75.71	2.2	1.33
1998	360	4.5	1.67	1	1.76	25.58	0	5.1	2.44	76.07	2.1	1.01
1998	360	5	-0.06	1	5.72	28.59	0	5.6	2.49	75.36	2.2	1.08
1998	360	5.5	-0.49	1	16.18	53.48	0	5.9	2.54	73.9	2.4	1.45
1998	360	6	1.1	1	3	70.16	0	6	2.6	72.64	2.6	1.3
1998	360	6.5	1.42	1	18.26	48.19	0	6.3	2.66	70.89	2.8	1.32
1998	360	7	0.32	1	17.03	67.05	0	6	2.72	70.96	2.7	1.15
1998	360	7.5	2.18	1	6.1	31.44	0	5.8	2.77	71.23	2.7	1.23
1998	360	8	-9999	2	-9999	60.03	0	5.8	2.8	72.15	2.6	1.38
1998	360	8.5	1.63	1	8.04	67.68	7.11	5.5	2.84	72.68	2.5	1.31
1998	360	9	-0.25	1	1.5	66.72	39.68	5.3	2.86	72.21	2.5	1.43
1998	360	9.5	-2.03	1	12.6	26.59	42.94	5.5	2.88	70.6	2.7	1.21
1998	360	10	-1.35	1	-1.31	93.95	102.18	5.5	2.89	72.05	2.5	1.38
1998	360	10.5	-2	1	11.37	44.26	117.81	5.8	2.91	71.17	2.7	1.15
1998	360	11	-2.75	1	14.24	104.26	118.58	6.2	2.94	69.73	2.9	1.3
1998	360	11.5	-2.05	1	35.19	66.04	91.63	6	2.99	68.73	2.9	1.34
1998	360	12	-4.37	1	28.31	128.62	212.55	6.2	3.03	66.17	3.2	1.19
1998	360	12.5	-2.44	1	49.12	94.98	239.95	6.6	3.07	61.93	3.7	1.21
1998	360	13	-1.28	1	78.41	129.63	261.05	6.9	3.1	59.29	4.1	1.32
1998	360	13.5	-4.61	1	44.1	148.51	231.92	7	3.14	57.2	4.3	1.26
1998	360	14	-2.89	1	15.66	74.33	173.91	6.8	3.17	61.73	3.8	1.13
1998	360	14.5	-1.31	1	23.58	97.17	152.54	6.8	3.2	62.61	3.7	1.2
1998	360	15	-0.89	1	20.02	59.24	93.05	6.5	3.23	63.88	3.5	1.08
1998	360	15.5	-2.14	1	-8.53	18.34	0	6.2	3.25	66.64	3.2	0.87
1998	360	16	-1.2	1	-3.48	-7.31	0	6	3.26	67.09	3.1	0.83
1998	360	16.5	0.77	1	-9.65	-16.75	0	5.6	3.27	69.37	2.8	0.89
1998	360	17	2.05	1	-3.39	-18.56	0	5.4	3.27	71.04	2.6	0.86
1998	360	17.5	1.36	1	0.06	-14.74	0	5.1	3.26	72.47	2.4	0.88
1998	360	18	1.77	1	10.34	-19.6	0	4.9	3.26	72.31	2.4	0.68
1998	360	18.5	0.98	1	22.32	-21.39	0	4.7	3.24	71.62	2.4	0.71
1998	360	19	1.25	1	-2.99	-17.38	0	4.6	3.23	70.76	2.5	0.69
1998	360	19.5	0.09	1	-19.92	-28.8	0	4.5	3.21	72.54	2.3	0.88
1998	360	20	1.1	1	-5.26	-14.3	0	4.5	3.19	73.81	2.2	0.68
1998	360	20.5	0.44	1	-5.38	-18.79	0	4.6	3.18	74.26	2.2	0.56
1998	360	21	1.04	1	-9.18	-11.78	0	4.8	3.18	76.03	2.1	0.69
1998	360	21.5	0.96	1	-6.35	8.38	0	5.3	3.18	76.85	2.1	0.88
1998	360	22	0.91	1	2.25	18.37	0	5.7	3.21	75.94	2.2	0.92
1998	360	22.5	2.26	1	69.92	18.44	0	5.5	3.26	79.45	1.9	0.99
1998	360	23	0.26	1	56.61	-8.61	0	5.3	3.3	83.31	1.5	1.14
1998	360	23.5	-2.54	1	54.33	-4.82	0	5.4	3.34	84.58	1.4	0.9
1998	361	0	-1.7	1	60.55	-25.45	0	6.6	3.38	81.72	1.8	1.08
1998	361	0.5	1.6	1	58	-19.2	0	7.7	3.44	75.05	2.6	1.18
1998	361	1	3.65	1	33.5	68.55	0	8.3	3.52	71.1	3.2	1.47
1998	361	1.5	2.97	1	16.45	48.19	0	8.3	3.61	70.73	3.2	1.35
1998	361	2	2.3	1	20.59	71.31	0	8.6	3.7	69.01	3.5	1.57
1998	361	2.5	2.04	1	14.59	46.38	0	8.1	3.78	72.95	2.9	1.24
1998	361	3	1.94	1	43.61	8.41	0	8.8	3.85	67.86	3.6	1.35
1998	361	3.5	0.3	1	-22.39	52.81	0	9	3.92	68.29	3.6	1.39
1998	361	4	-0.51	1	17.08	32.77	0	9.7	3.98	65.54	4.2	1.24
1998	361	4.5	1.93	1	20.64	100.91	0	9.7	4.06	65.19	4.2	1.43
1998	361	5	0.94	1	-5.78	90.15	0	9.5	4.14	65.9	4.1	1.27
1998	361	5.5	0.83	1	7.88	72.18	0	9.1	4.21	67.65	3.8	1.29
1998	361	6	1.38	1	8.99	92.78	0	9.1	4.26	68.89	3.6	1.16
1998	361	6.5	1.02	1	1.11	41.37	0	9.1	4.32	69.79	3.5	1.25
1998	361	7	0.76	1	10.71	9.82	0	9.2	4.36	69.98	3.5	1.08
1998	361	7.5	0.41	1	24.6	52.55	0	9.3	4.41	70.65	3.4	1.35
1998	361	8	0.39	1	-1.31	66.74	0	9.2	4.46	71.62	3.3	1.26
1998	361	8.5	-9999	2	-9999	-9999	0.37	9.1	4.51	72.11	3.2	0.65
1998	361	9	-9999	2	-9999	52.47	4.64	8.9	4.56	72.33	3.2	1.3
1998	361	9.5	1.02	1	16.67	36.85	19.26	8.9	4.59	72.23	3.2	1.25
1998	361	10	-1.21	1	8.62	36.71	49.03	8.8	4.62	71.86	3.2	1.08
1998	361	10.5	-1.53	1	10.07	45.63	46.97	8.8	4.65	71.77	3.2	1.03
1998	361	11	-1.46	1	19.51	30	47.62	8.8	4.69	72.88	3.1	1.07
1998	361	11.5	-1.88	1	29.21	34	49.74	8.8	4.72	72.25	3.1	1.09
1998	361	12	-2.01	1	12.74	14.74	57.77	8.7	4.75	71.97	3.2	0.91
1998	361	12.5	-1.54	1	18.73	16.29	55.58	8.7	4.78	71.28	3.3	0.95
1998	361	13	-1.72	1	-3.11	25.68	54.72	8.8	4.8	70.59	3.3	1.03
1998	361	13.5	-1.35	1	7.12	37.7	28.3	8.4	4.83	72.89	3	0.9
1998	361	14	-1.4	1	17.08	43.84	49.92	8.3	4.84	74.01	2.9	0.93
1998	361	14.5	-1.1	1	6.9	36.22	37.28	8.2	4.86	75.01	2.7	0.84
1998	361	15	-0.31	1	11.18	36.05	21.69	8	4.87	76.38	2.5	0.86
1998	361	15.5	0.29	1	19.22	-7.42	0	7.8	4.89	78.76	2.3	0.79
1998	361	16	2.04	1	29.53	-6.1	0	7.5	4.89	82.18	1.9	1.04
